DEBUG: General     , 1626028758499> LoggerManager.init                  > Initializing...
LOG  : General     , 1626029195895> farming.RemouladeFull: DisplayCategory, FoodP
LOG  : General     , 1626029195896> farming.RemouladeFull: EvolvedRecipe, Sandwich:1;Burger:1;Stir fry:1;Hotdog:1;Waffles:1
LOG  : General     , 1626029195896> farming.RemouladeHalf: DisplayCategory, FoodP
LOG  : General     , 1626029195896> farming.Salad: DisplayCategory, FoodP
LOG  : General     , 1626029195896> farming.Strewberrie: DisplayCategory, FoodP
LOG  : General     , 1626029195896> farming.Strewberrie: EvolvedRecipe, Cake:5;FruitSalad:5;Juice:5;Cupcakes:5;Pancakes:5;Waffles:5
LOG  : General     , 1626029195896> farming.Tomato: DisplayCategory, FoodP
LOG  : General     , 1626029195896> farming.Tomato: EvolvedRecipe, Soup:12;Stew:12;Pie:12;Stir fry:12;Sandwich:6;Burger:6;Salad:12;Roasted Vegetables:12;RicePot:12;RicePan:12;PastaPot:12;PastaPan:12;Pizza:12;Juice:6;Drink:6;Pickles:6
LOG  : General     , 1626029195896> Base.Baseball: DisplayCategory, Junk
LOG  : General     , 1626029195897> Base.Basketball: DisplayCategory, Junk
LOG  : General     , 1626029195897> Base.Bell: DisplayCategory, Junk
LOG  : General     , 1626029195897> Base.Bricktoys: DisplayCategory, Junk
LOG  : General     , 1626029195897> Base.Button: DisplayCategory, Junk
LOG  : General     , 1626029195897> Base.CatToy: DisplayCategory, Junk
LOG  : General     , 1626029195897> Base.ChessBlack: DisplayCategory, Junk
LOG  : General     , 1626029195897> Base.ChessWhite: DisplayCategory, Junk
LOG  : General     , 1626029195897> Base.Cologne: DisplayCategory, Junk
LOG  : General     , 1626029195898> Base.Comb: DisplayCategory, Junk
LOG  : General     , 1626029195898> Base.Corkscrew: DisplayCategory, Junk
LOG  : General     , 1626029195898> Base.Crayons: DisplayCategory, Junk
LOG  : General     , 1626029195898> Base.CreditCard: DisplayCategory, Junk
LOG  : General     , 1626029195899> Base.Cube: DisplayCategory, Junk
LOG  : General     , 1626029195899> Base.Dart: DisplayCategory, Junk
LOG  : General     , 1626029195899> Base.Disc: DisplayCategory, Junk
LOG  : General     , 1626029195899> Base.DogChew: DisplayCategory, Junk
LOG  : General     , 1626029195899> Base.Doll: DisplayCategory, Junk
LOG  : General     , 1626029195899> Base.TinCanEmpty: DisplayCategory, Junk
LOG  : General     , 1626029195899> Base.Football: DisplayCategory, Junk
LOG  : General     , 1626029195900> Base.Football2: DisplayCategory, Junk
LOG  : General     , 1626029195900> Base.Frame: DisplayCategory, Junk
LOG  : General     , 1626029195900> Base.GolfBall: DisplayCategory, Junk
LOG  : General     , 1626029195900> Base.KnittingNeedles: DisplayCategory, Junk
LOG  : General     , 1626029195900> Base.Lamp: DisplayCategory, Junk
LOG  : General     , 1626029195900> Base.Lipstick: DisplayCategory, Junk
LOG  : General     , 1626029195900> Base.Mirror: DisplayCategory, Junk
LOG  : General     , 1626029195900> Base.Money: DisplayCategory, Junk
LOG  : General     , 1626029195901> Base.Perfume: DisplayCategory, Junk
LOG  : General     , 1626029195901> Base.PoolBall: DisplayCategory, Junk
LOG  : General     , 1626029195901> Base.PopEmpty: DisplayCategory, Junk
LOG  : General     , 1626029195901> Base.Razor: DisplayCategory, Junk
LOG  : General     , 1626029195901> Base.RubberBand: DisplayCategory, Junk
LOG  : General     , 1626029195901> Base.Rubberducky: DisplayCategory, Junk
LOG  : General     , 1626029195901> Base.Rubberducky2: DisplayCategory, Junk
LOG  : General     , 1626029195901> Base.Spiffo: DisplayCategory, Junk
LOG  : General     , 1626029195902> Base.Sponge: DisplayCategory, Junk
LOG  : General     , 1626029195902> Base.TennisBall: DisplayCategory, Junk
LOG  : General     , 1626029195902> Base.Toothbrush: DisplayCategory, Junk
LOG  : General     , 1626029195902> Base.Toothpaste: DisplayCategory, Junk
LOG  : General     , 1626029195902> Base.ToyBear: DisplayCategory, Junk
LOG  : General     , 1626029195902> Base.ToyCar: DisplayCategory, Junk
LOG  : General     , 1626029195902> Base.UnusableMetal: DisplayCategory, Junk
LOG  : General     , 1626029195902> Base.Wallet: DisplayCategory, Junk
LOG  : General     , 1626029195903> Base.Wallet2: DisplayCategory, Junk
LOG  : General     , 1626029195903> Base.Wallet3: DisplayCategory, Junk
LOG  : General     , 1626029195903> Base.Wallet4: DisplayCategory, Junk
LOG  : General     , 1626029195903> Base.Yoyo: DisplayCategory, Junk
LOG  : General     , 1626029195903> Base.Book: DisplayCategory, LitE
LOG  : General     , 1626029195903> Base.ComicBook: DisplayCategory, LitE
LOG  : General     , 1626029195903> Base.HottieZ: DisplayCategory, LitE
LOG  : General     , 1626029195903> Base.Magazine: DisplayCategory, LitE
LOG  : General     , 1626029195904> Base.Newspaper: DisplayCategory, LitE
LOG  : General     , 1626029195904> Base.HerbalistMag: DisplayCategory, LitR
LOG  : General     , 1626029195904> Base.HerbalistMag: Icon, magazine_Guide_02
LOG  : General     , 1626029195904> Base.BookTailoring1: DisplayCategory, LitS
LOG  : General     , 1626029195904> Base.BookTailoring1: Icon, book_chocolate_Tailoring1
LOG  : General     , 1626029195904> Base.BookTailoring2: DisplayCategory, LitS
LOG  : General     , 1626029195904> Base.BookTailoring2: Icon, book_chocolate_Tailoring2
LOG  : General     , 1626029195904> Base.BookTailoring3: DisplayCategory, LitS
LOG  : General     , 1626029195905> Base.BookTailoring3: Icon, book_chocolate_Tailoring3
LOG  : General     , 1626029195905> Base.BookTailoring4: DisplayCategory, LitS
LOG  : General     , 1626029195905> Base.BookTailoring4: Icon, book_chocolate_Tailoring4
LOG  : General     , 1626029195905> Base.BookTailoring5: DisplayCategory, LitS
LOG  : General     , 1626029195905> Base.BookTailoring5: Icon, book_chocolate_Tailoring5
LOG  : General     , 1626029195905> Base.Eraser: DisplayCategory, LitW
LOG  : General     , 1626029195905> Base.Journal: DisplayCategory, LitW
LOG  : General     , 1626029195905> Base.Journal: Icon, journalBlue
LOG  : General     , 1626029195906> Base.Notebook: DisplayCategory, LitW
LOG  : General     , 1626029195906> Base.Notebook: Weight, 0.1
LOG  : General     , 1626029195906> Base.Pencil: DisplayCategory, LitW
LOG  : General     , 1626029195906> Base.Pepper: DisplayCategory, Cooking
LOG  : General     , 1626029195906> Base.Pepper: EvolvedRecipe, Soup:1;Stew:1;Pie:1;Stir fry:1;Burger:1;Salad:1;Roasted Vegetables:1;RicePot:1;RicePan:1;PastaPot:1;PastaPan:1;Chili:1;Hotdog:1;Pickles:1
LOG  : General     , 1626029195906> Base.SheetPaper2: DisplayCategory, LitW
LOG  : General     , 1626029195906> Base.MarchRidgeMap: DisplayCategory, Map
LOG  : General     , 1626029195906> Base.MuldraughMap: DisplayCategory, Map
LOG  : General     , 1626029195907> Base.RiversideMap: DisplayCategory, Map
LOG  : General     , 1626029195907> Base.RosewoodMap: DisplayCategory, Map
LOG  : General     , 1626029195907> Base.WestpointMap: DisplayCategory, Map
LOG  : General     , 1626029195907> Base.BigCarSeat1: DisplayCategory, Mechanics
LOG  : General     , 1626029195907> Base.BigCarSeat2: DisplayCategory, Mechanics
LOG  : General     , 1626029195907> Base.BigCarSeat3: DisplayCategory, Mechanics
LOG  : General     , 1626029195907> Base.BigGasTank1: DisplayCategory, Mechanics
LOG  : General     , 1626029195907> Base.BigGasTank2: DisplayCategory, Mechanics
LOG  : General     , 1626029195908> Base.BigGasTank3: DisplayCategory, Mechanics
LOG  : General     , 1626029195908> Base.BigTrunk1: DisplayCategory, Mechanics
LOG  : General     , 1626029195908> Base.BigTrunk2: DisplayCategory, Mechanics
LOG  : General     , 1626029195908> Base.BigTrunk3: DisplayCategory, Mechanics
LOG  : General     , 1626029195908> Base.CarBattery1: DisplayCategory, Mechanics
LOG  : General     , 1626029195908> Base.CarBattery2: DisplayCategory, Mechanics
LOG  : General     , 1626029195908> Base.CarBattery3: DisplayCategory, Mechanics
LOG  : General     , 1626029195908> Base.EngineDoor1: DisplayCategory, Mechanics
LOG  : General     , 1626029195909> Base.EngineDoor2: DisplayCategory, Mechanics
LOG  : General     , 1626029195909> Base.EngineDoor3: DisplayCategory, Mechanics
LOG  : General     , 1626029195909> Base.EngineParts: DisplayCategory, Mechanics
LOG  : General     , 1626029195909> Base.FrontCarDoor1: DisplayCategory, Mechanics
LOG  : General     , 1626029195909> Base.FrontCarDoor2: DisplayCategory, Mechanics
LOG  : General     , 1626029195909> Base.FrontCarDoor3: DisplayCategory, Mechanics
LOG  : General     , 1626029195909> Base.FrontWindow1: DisplayCategory, Mechanics
LOG  : General     , 1626029195909> Base.FrontWindow2: DisplayCategory, Mechanics
LOG  : General     , 1626029195910> Base.FrontWindow3: DisplayCategory, Mechanics
LOG  : General     , 1626029195910> Base.Generator: DisplayCategory, Mechanics
LOG  : General     , 1626029195910> Base.GloveBox1: DisplayCategory, Mechanics
LOG  : General     , 1626029195910> Base.GloveBox2: DisplayCategory, Mechanics
LOG  : General     , 1626029195910> Base.GloveBox3: DisplayCategory, Mechanics
LOG  : General     , 1626029195910> Base.ModernBrake1: DisplayCategory, Mechanics
LOG  : General     , 1626029195910> Base.ModernBrake2: DisplayCategory, Mechanics
LOG  : General     , 1626029195910> Base.ModernBrake3: DisplayCategory, Mechanics
LOG  : General     , 1626029195911> Base.ModernCarMuffler1: DisplayCategory, Mechanics
LOG  : General     , 1626029195911> Base.ModernCarMuffler2: DisplayCategory, Mechanics
LOG  : General     , 1626029195911> Base.ModernCarMuffler3: DisplayCategory, Mechanics
LOG  : General     , 1626029195911> Base.ModernSuspension1: DisplayCategory, Mechanics
LOG  : General     , 1626029195911> Base.ModernSuspension2: DisplayCategory, Mechanics
LOG  : General     , 1626029195911> Base.ModernSuspension3: DisplayCategory, Mechanics
LOG  : General     , 1626029195911> Base.ModernTire1: DisplayCategory, Mechanics
LOG  : General     , 1626029195912> Base.ModernTire2: DisplayCategory, Mechanics
LOG  : General     , 1626029195912> Base.ModernTire3: DisplayCategory, Mechanics
LOG  : General     , 1626029195912> Base.NormalBrake1: DisplayCategory, Mechanics
LOG  : General     , 1626029195912> Base.NormalBrake2: DisplayCategory, Mechanics
LOG  : General     , 1626029195912> Base.NormalBrake3: DisplayCategory, Mechanics
LOG  : General     , 1626029195912> Base.NormalCarMuffler1: DisplayCategory, Mechanics
LOG  : General     , 1626029195912> Base.NormalCarMuffler2: DisplayCategory, Mechanics
LOG  : General     , 1626029195912> Base.NormalCarMuffler3: DisplayCategory, Mechanics
LOG  : General     , 1626029195913> Base.NormalCarSeat1: DisplayCategory, Mechanics
LOG  : General     , 1626029195913> Base.NormalCarSeat2: DisplayCategory, Mechanics
LOG  : General     , 1626029195913> Base.NormalCarSeat3: DisplayCategory, Mechanics
LOG  : General     , 1626029195913> Base.NormalGasTank1: DisplayCategory, Mechanics
LOG  : General     , 1626029195913> Base.NormalGasTank2: DisplayCategory, Mechanics
LOG  : General     , 1626029195913> Base.NormalGasTank3: DisplayCategory, Mechanics
LOG  : General     , 1626029195913> Base.NormalSuspension1: DisplayCategory, Mechanics
LOG  : General     , 1626029195913> Base.NormalSuspension2: DisplayCategory, Mechanics
LOG  : General     , 1626029195913> Base.NormalSuspension3: DisplayCategory, Mechanics
LOG  : General     , 1626029195913> Base.NormalTire1: DisplayCategory, Mechanics
LOG  : General     , 1626029195913> Base.NormalTire2: DisplayCategory, Mechanics
LOG  : General     , 1626029195913> Base.NormalTire3: DisplayCategory, Mechanics
LOG  : General     , 1626029195913> Base.NormalTrunk1: DisplayCategory, Mechanics
LOG  : General     , 1626029195913> Base.NormalTrunk2: DisplayCategory, Mechanics
LOG  : General     , 1626029195913> Base.NormalTrunk3: DisplayCategory, Mechanics
LOG  : General     , 1626029195913> Base.OldBrake1: DisplayCategory, Mechanics
LOG  : General     , 1626029195914> Base.OldBrake2: DisplayCategory, Mechanics
LOG  : General     , 1626029195914> Base.OldBrake3: DisplayCategory, Mechanics
LOG  : General     , 1626029195914> Base.OldCarMuffler1: DisplayCategory, Mechanics
LOG  : General     , 1626029195914> Base.OldCarMuffler2: DisplayCategory, Mechanics
LOG  : General     , 1626029195914> Base.OldCarMuffler3: DisplayCategory, Mechanics
LOG  : General     , 1626029195914> Base.OldTire1: DisplayCategory, Mechanics
LOG  : General     , 1626029195914> Base.OldTire2: DisplayCategory, Mechanics
LOG  : General     , 1626029195914> Base.OldTire3: DisplayCategory, Mechanics
LOG  : General     , 1626029195915> Base.PetrolCan: DisplayCategory, Mechanics
LOG  : General     , 1626029195915> Base.RearCarDoor1: DisplayCategory, Mechanics
LOG  : General     , 1626029195915> Base.RearCarDoor2: DisplayCategory, Mechanics
LOG  : General     , 1626029195915> Base.RearCarDoor3: DisplayCategory, Mechanics
LOG  : General     , 1626029195915> Base.RearCarDoorDouble1: DisplayCategory, Mechanics
LOG  : General     , 1626029195915> Base.RearCarDoorDouble2: DisplayCategory, Mechanics
LOG  : General     , 1626029195915> Base.RearCarDoorDouble3: DisplayCategory, Mechanics
LOG  : General     , 1626029195915> Base.RearWindow1: DisplayCategory, Mechanics
LOG  : General     , 1626029195916> Base.RearWindow2: DisplayCategory, Mechanics
LOG  : General     , 1626029195916> Base.RearWindow3: DisplayCategory, Mechanics
LOG  : General     , 1626029195916> Base.RearWindshield1: DisplayCategory, Mechanics
LOG  : General     , 1626029195916> Base.RearWindshield2: DisplayCategory, Mechanics
LOG  : General     , 1626029195916> Base.RearWindshield3: DisplayCategory, Mechanics
LOG  : General     , 1626029195916> Base.SmallGasTank1: DisplayCategory, Mechanics
LOG  : General     , 1626029195916> Base.SmallGasTank2: DisplayCategory, Mechanics
LOG  : General     , 1626029195916> Base.SmallGasTank3: DisplayCategory, Mechanics
LOG  : General     , 1626029195917> Base.SmallTrunk1: DisplayCategory, Mechanics
LOG  : General     , 1626029195917> Base.SmallTrunk2: DisplayCategory, Mechanics
LOG  : General     , 1626029195917> Base.SmallTrunk3: DisplayCategory, Mechanics
LOG  : General     , 1626029195917> Base.SportCarSeat1: DisplayCategory, Mechanics
LOG  : General     , 1626029195917> Base.SportCarSeat2: DisplayCategory, Mechanics
LOG  : General     , 1626029195917> Base.SportCarSeat3: DisplayCategory, Mechanics
LOG  : General     , 1626029195917> Base.TrailerTrunk1: DisplayCategory, Mechanics
LOG  : General     , 1626029195917> Base.TrailerTrunk2: DisplayCategory, Mechanics
LOG  : General     , 1626029195918> Base.TrailerTrunk3: DisplayCategory, Mechanics
LOG  : General     , 1626029195918> Base.TrunkDoor1: DisplayCategory, Mechanics
LOG  : General     , 1626029195918> Base.TrunkDoor2: DisplayCategory, Mechanics
LOG  : General     , 1626029195918> Base.TrunkDoor3: DisplayCategory, Mechanics
LOG  : General     , 1626029195918> Base.Windshield1: DisplayCategory, Mechanics
LOG  : General     , 1626029195918> Base.Windshield2: DisplayCategory, Mechanics
LOG  : General     , 1626029195918> Base.Windshield3: DisplayCategory, Mechanics
LOG  : General     , 1626029195918> Base.VanSeatsTrunk2: DisplayCategory, Mechanics
LOG  : General     , 1626029195919> Base.AlcoholBandage: DisplayCategory, Medical
LOG  : General     , 1626029195919> Base.AlcoholBandage: StaticModel, pouchmed
LOG  : General     , 1626029195919> Base.AlcoholBandage: AttachmentType, Gear
LOG  : General     , 1626029195919> Base.AlcoholedCottonBalls: DisplayCategory, Medical
LOG  : General     , 1626029195919> Base.AlcoholRippedSheets: DisplayCategory, Medical
LOG  : General     , 1626029195919> Base.AlcoholWipes: DisplayCategory, Medical
LOG  : General     , 1626029195919> Base.Antibiotics: DisplayCategory, Medical
LOG  : General     , 1626029195919> Base.Bandage: DisplayCategory, Medical
LOG  : General     , 1626029195920> Base.Bandage: StaticModel, pouchmed
LOG  : General     , 1626029195920> Base.Bandage: AttachmentType, Gear
LOG  : General     , 1626029195920> Base.BandageDirty: DisplayCategory, Medical
LOG  : General     , 1626029195920> Base.Bandaid: DisplayCategory, Medical
LOG  : General     , 1626029195920> Base.Bandaid: StaticModel, pouchmed
LOG  : General     , 1626029195920> Base.Bandaid: AttachmentType, Gear
LOG  : General     , 1626029195920> Base.BlackSage: DisplayCategory, Medical
LOG  : General     , 1626029195920> Base.Comfrey: DisplayCategory, Medical
LOG  : General     , 1626029195921> Base.ComfreyCataplasm: DisplayCategory, Medical
LOG  : General     , 1626029195921> Base.CommonMallow: DisplayCategory, Medical
LOG  : General     , 1626029195921> Base.CottonBalls: DisplayCategory, Medical
LOG  : General     , 1626029195921> Base.Disinfectant: DisplayCategory, Medical
LOG  : General     , 1626029195921> Base.FirstAidKit: DisplayCategory, Medical
LOG  : General     , 1626029195921> Base.Ginseng: DisplayCategory, Medical
LOG  : General     , 1626029195921> Base.LemonGrass: DisplayCategory, Medical
LOG  : General     , 1626029195921> Base.Pills: DisplayCategory, Medical
LOG  : General     , 1626029195922> Base.PillsAntiDep: DisplayCategory, Medical
LOG  : General     , 1626029195922> Base.PillsBeta: DisplayCategory, Medical
LOG  : General     , 1626029195922> Base.PillsSleepingTablets: DisplayCategory, Medical
LOG  : General     , 1626029195922> Base.PillsVitamins: DisplayCategory, Medical
LOG  : General     , 1626029195922> Base.Plantain: DisplayCategory, Medical
LOG  : General     , 1626029195922> Base.PlantainCataplasm: DisplayCategory, Medical
LOG  : General     , 1626029195922> Base.Splint: DisplayCategory, Medical
LOG  : General     , 1626029195922> Base.SutureNeedle: DisplayCategory, Medical
LOG  : General     , 1626029195923> Base.SutureNeedle: StaticModel, pouchmed
LOG  : General     , 1626029195923> Base.SutureNeedle: AttachmentType, Gear
LOG  : General     , 1626029195923> Base.SutureNeedleHolder: DisplayCategory, Medical
LOG  : General     , 1626029195923> Base.Tissue: DisplayCategory, Medical
LOG  : General     , 1626029195923> Base.ToiletPaper: DisplayCategory, Medical
LOG  : General     , 1626029195923> Base.Tweezers: DisplayCategory, Medical
LOG  : General     , 1626029195923> Base.WildGarlic: DisplayCategory, Medical
LOG  : General     , 1626029195923> Base.WildGarlicCataplasm: DisplayCategory, Medical
LOG  : General     , 1626029195924> Base.BareHands: DisplayCategory, Misc
LOG  : General     , 1626029195924> Base.Barricade: DisplayCategory, Misc
LOG  : General     , 1626029195924> Base.CardDeck: DisplayCategory, Misc
LOG  : General     , 1626029195924> Base.CarKey: DisplayCategory, Misc
LOG  : General     , 1626029195924> Base.Cigarettes: DisplayCategory, Misc
LOG  : General     , 1626029195924> Base.CombinationPadlock: DisplayCategory, Misc
LOG  : General     , 1626029195924> Base.ConcretePowder: DisplayCategory, Misc
LOG  : General     , 1626029195924> Base.CorpseFemale: DisplayCategory, Misc
LOG  : General     , 1626029195925> Base.CorpseMale: DisplayCategory, Misc
LOG  : General     , 1626029195925> Base.Dice: DisplayCategory, Misc
LOG  : General     , 1626029195925> Base.Door: DisplayCategory, Misc
LOG  : General     , 1626029195925> Base.DoorFrame: DisplayCategory, Misc
LOG  : General     , 1626029195925> Base.HairDyeBlack: DisplayCategory, Misc
LOG  : General     , 1626029195925> Base.HairDyeBlonde: DisplayCategory, Misc
LOG  : General     , 1626029195925> Base.HairDyeBlue: DisplayCategory, Misc
LOG  : General     , 1626029195925> Base.HairDyeGinger: DisplayCategory, Misc
LOG  : General     , 1626029195926> Base.HairDyeGreen: DisplayCategory, Misc
LOG  : General     , 1626029195926> Base.HairDyeLightBrown: DisplayCategory, Misc
LOG  : General     , 1626029195926> Base.HairDyePink: DisplayCategory, Misc
LOG  : General     , 1626029195926> Base.HairDyeRed: DisplayCategory, Misc
LOG  : General     , 1626029195926> Base.HairDyeWhite: DisplayCategory, Misc
LOG  : General     , 1626029195926> Base.HairDyeYellow: DisplayCategory, Misc
LOG  : General     , 1626029195926> Base.Key1: DisplayCategory, Misc
LOG  : General     , 1626029195926> Base.Key2: DisplayCategory, Misc
LOG  : General     , 1626029195927> Base.Key3: DisplayCategory, Misc
LOG  : General     , 1626029195927> Base.Key4: DisplayCategory, Misc
LOG  : General     , 1626029195927> Base.Key5: DisplayCategory, Misc
LOG  : General     , 1626029195927> Base.KeyPadlock: DisplayCategory, Misc
LOG  : General     , 1626029195927> Base.KeyRing: DisplayCategory, Misc
LOG  : General     , 1626029195927> Base.MakeUp_GreenCamo: DisplayCategory, ClothM
LOG  : General     , 1626029195927> Base.MakeupEyeshadow: DisplayCategory, Misc
LOG  : General     , 1626029195928> Base.MakeupFoundation: DisplayCategory, Misc
LOG  : General     , 1626029195928> Base.Padlock: DisplayCategory, Misc
LOG  : General     , 1626029195928> Base.Stairs: DisplayCategory, Misc
LOG  : General     , 1626029195928> Base.Underwear1: DisplayCategory, Misc
LOG  : General     , 1626029195928> Base.Underwear2: DisplayCategory, Misc
LOG  : General     , 1626029195928> Base.WaterDrop: DisplayCategory, Misc
LOG  : General     , 1626029195928> camping.Stone: DisplayCategory, Misc
LOG  : General     , 1626029195928> Base.Paintbrush: DisplayCategory, Paint
LOG  : General     , 1626029195929> Base.PercedWood: DisplayCategory, SurCamp
LOG  : General     , 1626029195929> Base.Twigs: DisplayCategory, SurCamp
LOG  : General     , 1626029195929> camping.CampfireKit: DisplayCategory, SurCamp
LOG  : General     , 1626029195929> camping.CampingTent: DisplayCategory, SurCamp
LOG  : General     , 1626029195929> camping.CampingTentKit: DisplayCategory, SurCamp
LOG  : General     , 1626029195929> camping.Flint: DisplayCategory, SurCamp
LOG  : General     , 1626029195929> camping.SteelAndFlint: DisplayCategory, SurCamp
LOG  : General     , 1626029195929> camping.SteelKnuckle: DisplayCategory, SurCamp
LOG  : General     , 1626029195929> Base.UnusableWood: DisplayCategory, SurCamp
LOG  : General     , 1626029195930> Base.CompostBag: DisplayCategory, SurFarm
LOG  : General     , 1626029195930> Base.Dirtbag: DisplayCategory, SurFarm
LOG  : General     , 1626029195930> Base.Fertilizer: DisplayCategory, SurFarm
LOG  : General     , 1626029195930> Base.FertilizerEmpty: DisplayCategory, SurFarm
LOG  : General     , 1626029195930> Base.SeedBag: DisplayCategory, SurFarm
LOG  : General     , 1626029195930> farming.BroccoliBagSeed: DisplayCategory, SurFarm
LOG  : General     , 1626029195930> farming.BroccoliSeed: DisplayCategory, SurFarm
LOG  : General     , 1626029195931> farming.CabbageBagSeed: DisplayCategory, SurFarm
LOG  : General     , 1626029195931> farming.CabbageSeed: DisplayCategory, SurFarm
LOG  : General     , 1626029195931> farming.CarrotBagSeed: DisplayCategory, SurFarm
LOG  : General     , 1626029195931> farming.CarrotSeed: DisplayCategory, SurFarm
LOG  : General     , 1626029195931> farming.PotatoBagSeed: DisplayCategory, SurFarm
LOG  : General     , 1626029195931> farming.PotatoSeed: DisplayCategory, SurFarm
LOG  : General     , 1626029195931> farming.RedRadishBagSeed: DisplayCategory, SurFarm
LOG  : General     , 1626029195931> farming.RedRadishSeed: DisplayCategory, SurFarm
LOG  : General     , 1626029195932> farming.StrewberrieBagSeed: DisplayCategory, SurFarm
LOG  : General     , 1626029195932> farming.StrewberrieSeed: DisplayCategory, SurFarm
LOG  : General     , 1626029195932> farming.TomatoBagSeed: DisplayCategory, SurFarm
LOG  : General     , 1626029195932> farming.TomatoSeed: DisplayCategory, SurFarm
LOG  : General     , 1626029195932> Base.BaitFish: DisplayCategory, SurFish
LOG  : General     , 1626029195932> Base.BrokenFishingNet: DisplayCategory, SurFish
LOG  : General     , 1626029195932> Base.CraftedFishingRod: DisplayCategory, SurFish
LOG  : General     , 1626029195932> Base.CraftedFishingRodTwineLine: DisplayCategory, SurFish
LOG  : General     , 1626029195933> Base.FishingLine: DisplayCategory, SurFish
LOG  : General     , 1626029195933> Base.FishingNet: DisplayCategory, SurFish
LOG  : General     , 1626029195933> Base.FishingRod: DisplayCategory, SurFish
LOG  : General     , 1626029195933> Base.FishingRodBreak: DisplayCategory, SurFish
LOG  : General     , 1626029195933> Base.FishingRodTwineLine: DisplayCategory, SurFish
LOG  : General     , 1626029195933> Base.FishingTackle: DisplayCategory, SurFish
LOG  : General     , 1626029195933> Base.FishingTackle2: DisplayCategory, SurFish
LOG  : General     , 1626029195933> Base.TrapBox: DisplayCategory, SurTrap
LOG  : General     , 1626029195934> Base.TrapCage: DisplayCategory, SurTrap
LOG  : General     , 1626029195934> Base.TrapCrate: DisplayCategory, SurTrap
LOG  : General     , 1626029195934> Base.TrapMouse: DisplayCategory, SurTrap
LOG  : General     , 1626029195934> Base.TrapSnare: DisplayCategory, SurTrap
LOG  : General     , 1626029195934> Base.TrapStick: DisplayCategory, SurTrap
LOG  : General     , 1626029195934> farming.BaconBits: DisplayCategory, SurTrap
LOG  : General     , 1626029195934> farming.BaconBits: EvolvedRecipe, Stew:1;Pie:1;Stir fry:1;Sandwich:1|Cooked;Burger:1;Salad:1|Cooked;Roasted Vegetables:1;RicePot:1;RicePan:1;PastaPot:1;PastaPan:1;Pizza:1
LOG  : General     , 1626029195934> Base.BlowTorch: DisplayCategory, Tool
LOG  : General     , 1626029195935> Base.BlowTorch: primaryAnimMask, HoldingTorchRight
LOG  : General     , 1626029195935> Base.BlowTorch: secondaryAnimMask, HoldingTorchLeft
LOG  : General     , 1626029195935> Base.BlowTorch: AttachmentType, Tool
LOG  : General     , 1626029195935> Base.Candle: DisplayCategory, Tool
LOG  : General     , 1626029195935> Base.CandleLit: DisplayCategory, Tool
LOG  : General     , 1626029195935> Base.CarBatteryCharger: DisplayCategory, Tool
LOG  : General     , 1626029195935> Base.Crowbar: DisplayCategory, Tool
LOG  : General     , 1626029195935> Base.Extinguisher: DisplayCategory, Tool
LOG  : General     , 1626029195936> Base.GardenSaw: DisplayCategory, Tool
LOG  : General     , 1626029195936> Base.Hammer: DisplayCategory, Tool
LOG  : General     , 1626029195936> Base.HammerStone: DisplayCategory, Tool
LOG  : General     , 1626029195936> Base.HandTorch: DisplayCategory, Tool
LOG  : General     , 1626029195936> Base.HandTorch: AttachmentType, Bottle
LOG  : General     , 1626029195936> Base.Jack: DisplayCategory, Tool
LOG  : General     , 1626029195936> Base.Lighter: DisplayCategory, Tool
LOG  : General     , 1626029195936> Base.LugWrench: DisplayCategory, Tool
LOG  : General     , 1626029195937> Base.Matches: DisplayCategory, Tool
LOG  : General     , 1626029195937> Base.MortarPestle: DisplayCategory, Tool
LOG  : General     , 1626029195937> Base.Needle: DisplayCategory, Tool
LOG  : General     , 1626029195937> Base.Saw: DisplayCategory, Tool
LOG  : General     , 1626029195937> Base.Saw: primaryAnimMask, HoldingTorchRight
LOG  : General     , 1626029195937> Base.Saw: secondaryAnimMask, HoldingTorchLeft
LOG  : General     , 1626029195937> Base.Saw: StaticModel, HackSaw
LOG  : General     , 1626029195938> Base.Saw: AttachmentType, Saw
LOG  : General     , 1626029195938> Base.Scissors: DisplayCategory, Tool
LOG  : General     , 1626029195938> Base.Screwdriver: DisplayCategory, Tool
LOG  : General     , 1626029195938> Base.SheetRope: DisplayCategory, Tool
LOG  : General     , 1626029195938> Base.Shovel: DisplayCategory, Tool
LOG  : General     , 1626029195938> Base.Shovel2: DisplayCategory, Tool
LOG  : General     , 1626029195938> Base.Sledgehammer: DisplayCategory, Tool
LOG  : General     , 1626029195938> Base.Sledgehammer2: DisplayCategory, Tool
LOG  : General     , 1626029195939> Base.TinOpener: DisplayCategory, Tool
LOG  : General     , 1626029195939> Base.TirePump: DisplayCategory, Tool
LOG  : General     , 1626029195939> Base.Torch: DisplayCategory, Tool
LOG  : General     , 1626029195939> Base.Umbrella: DisplayCategory, Tool
LOG  : General     , 1626029195939> Base.UmbrellaBlack: DisplayCategory, Tool
LOG  : General     , 1626029195939> Base.UmbrellaBlue: DisplayCategory, Tool
LOG  : General     , 1626029195939> Base.UmbrellaRed: DisplayCategory, Tool
LOG  : General     , 1626029195939> Base.UmbrellaWhite: DisplayCategory, Tool
LOG  : General     , 1626029195940> Base.WeldingMask: DisplayCategory, Tool
LOG  : General     , 1626029195940> Base.Wrench: DisplayCategory, Tool
